,Job Level,Units,Credit Scoring,Customer Onboarding,Product Recommendations,Product Pricing,KYC & AML,Contract Analysis,Content Reviews,Trade Reconstruction,Investment Advisory,Portfolio Construction,Asset Valuation,Trade Execution,Dispute Management,Fraud Detection,Smart Surveillance,Model Risk Management,Operations Assistant,Account Reconciliations,Collections,Capital Optimization,Roles
604,5,Corporate Banking,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,VP
605,7,Corp,True,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,CTO
606,1,Portfolios,True,False,True,False,False,False,False,False,True,True,True,False,False,True,True,False,True,False,True,False,Operations Executive
607,2,Trading,False,True,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,True,False,Team Lead
608,3,Wealth,True,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,Manager
609,5,Corporate Banking,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True,Department Head
610,7,Corp,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,CTO
611,3,Wealth,False,True,False,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,Senior Analyst
612,5,Back-office operations,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,Department Head
613,5,Back-office operations,False,True,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,VP
614,5,Retail Banking,False,False,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,True,False,True,VP
615,1,Portfolios,False,True,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,Operations Executive
616,1,Portfolios,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,Operations Executive
617,4,Retail Banking,False,True,False,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,True,False,Director
618,4,Trading,False,False,True,True,True,True,False,True,False,False,False,True,True,False,True,True,False,True,False,True,Director
619,3,Back-office operations,True,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,Manager
620,4,Corp,False,True,True,False,True,True,True,True,False,False,True,True,False,False,True,True,True,False,False,True,Director
621,2,Retail Banking,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,True,True,True,False,Analyst
622,6,Corp,True,False,False,True,False,True,True,True,True,True,False,False,True,False,True,False,True,False,True,True,SVP
623,3,Retail Banking,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,Senior Analyst
624,1,Retail Banking,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,Operations Executive
625,2,Portfolios,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,Process Owner
626,1,Wealth,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,False,True,True,False,Operations Executive
627,7,Trading,True,False,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,CRO
628,2,Back-office operations,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,True,True,True,Team Lead
629,5,Wealth,False,True,False,True,True,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,VP
630,3,Trading,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,False,False,True,Manager
631,4,Corp,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,Director
632,4,Corporate Banking,True,True,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True,False,True,False,Director
633,4,Corp,True,False,True,True,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,Director
634,1,Trading,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,Operations Executive
635,1,Corp,True,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,Operations Executive
636,4,Back-office operations,False,True,False,False,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,Director
637,5,Wealth,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,Department Head
638,4,Back-office operations,False,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,Director
639,7,Back-office operations,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,CTO
640,6,Retail Banking,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,EVP
641,5,Portfolios,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,True,Department Head
642,4,Corp,False,True,True,True,True,True,False,False,True,True,False,True,True,False,False,False,False,True,True,False,Director
643,1,Corp,False,True,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,False,False,False,Operations Executive
644,7,Corporate Banking,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,CRO
645,6,Back-office operations,True,False,True,False,True,True,False,False,False,True,False,False,True,True,False,True,False,True,False,True,SVP
646,3,Wealth,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,Manager
647,2,Corporate Banking,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,True,True,False,False,Process Owner
648,1,Wealth,False,False,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,False,True,False,Operations Executive
649,1,Portfolios,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,Operations Executive
650,4,Corporate Banking,True,True,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,False,Director
651,1,Back-office operations,True,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,Operations Executive
652,5,Wealth,True,False,True,False,True,True,False,False,False,False,False,True,True,True,True,False,True,False,False,True,VP
653,5,Corp,False,True,False,False,True,True,True,True,False,False,False,True,False,False,False,True,True,False,True,False,Department Head
654,7,Retail Banking,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,CTO
655,3,Trading,True,False,True,False,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,Manager
656,1,Portfolios,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,Operations Executive
657,6,Wealth,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,True,True,True,True,EVP
658,5,Corp,True,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,Department Head
659,4,Retail Banking,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,False,Director
660,6,Portfolios,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,SVP
661,6,Trading,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,True,True,True,SVP
662,7,Corp,True,False,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,True,CIO
663,3,Corp,True,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False,Manager
664,2,Retail Banking,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,True,True,Analyst
665,7,Corp,False,False,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,CIO
666,2,Wealth,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False,False,Analyst
667,4,Corporate Banking,False,False,False,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,False,False,Director
668,1,Corp,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,Operations Executive
669,4,Retail Banking,True,False,True,False,True,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,Director
670,4,Back-office operations,False,True,False,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,Director
671,4,Portfolios,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,Director
672,6,Corp,False,False,True,False,False,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,EVP
673,2,Trading,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,Process Owner
674,7,Portfolios,True,False,False,False,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,False,CIO
